anime_id,name,genre
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai"
2099,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
10342,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi"
33934,Trigger-chan,Action
6919,X-Men,"Action, Drama, Super Power"
3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,"Comedy, Ecchi, Magic"
31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural"
19973,Ashita no Joe Pilots,"Drama, Sports"
3131,Ashita Tenki ni Naare,Sports
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi"
6096,Bad Boys,Comedy
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen"
18669,Black Jack: Karte NG Extras,Comedy
3007,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai"
769,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen"
21677,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space"
6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi"
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha"
833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen"
31530,Classroom☆Crisis Special,"School, Sci-Fi"
10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen"
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy, Ecchi, Parody, School, Shounen"
21167,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy
1361,Final Fantasy: The Spirits Within,Sci-Fi
10262,Gag Manga Biyori: Jump Festa 2002 Special,Comedy
19367,Galilei Donna,"Action, Adventure, Sci-Fi"
30895,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life"
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life"
2601,Juusenki L-Gaim III: Full Metal Soldier,"Action, Mecha, Sci-Fi, Shounen"
23697,Kara no Kyoukai: Manner Movies,"Action, Comedy"
20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo"
2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi"
18845,Ninja Hattori-kun (2012),Comedy
31223,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi"
3201,Pure-tou no Nakama-tachi,"Fantasy, Kids"
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy"
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,"Drama, Psychological, Sci-Fi"
2698,Sanctuary,"Action, Drama, Police, Seinen, Thriller"
1217,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai"
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic"
9403,Shin Mashin Eiyuuden Wataru Majinzan,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi"
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural"
4475,Toshi wo Totta Wani,Drama
3905,Wanpaku Ouji no Orochi Taiji,Adventure
4537,Yagami-kun no Katei no Jijou,Comedy
2464,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy"
6148,Yurumates,"Comedy, Seinen, Slice of Life"
6682,11eyes,"Action, Ecchi, Super Power, Supernatural"
1295,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power"
23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life"
14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi
9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports"
3132,Boukensha: The Man Was from Spain,"Adventure, Historical"
4418,Catman Series II,"Comedy, Fantasy, Slice of Life"
17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School"
3202,Daisuki! Hello Kitty,"Fantasy, Kids"
1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids"
5088,Fabre-sensei wa Meitantei,Mystery
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space"
1158,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural"
8450,Guskou Budori no Denki,Drama
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police"
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Adventure, Comedy, Fantasy, Mecha, Parody"
1193,Happy Seven: The TV Manga,"Comedy, Fantasy"
1884,Himesama Goyoujin,Comedy
3285,Himitsu no Akko-chan,"Magic, School, Shoujo"
9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror"
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power"
3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi"
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo"
3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo"
5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai"
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,"Drama, Sci-Fi"
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy"
2550,Onboro Film,"Comedy, Parody"
5056,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life"
21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids"
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids"
24935,Recorder to Randoseru Mi☆ Special,"Comedy, School, Seinen, Slice of Life"
10013,Shouwa Monogatari (Movie),"Drama, Historical"
6251,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life"
1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space"
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space"
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life"
27405,Zou no Senaka: Tabidatsu Hi,"Drama, Seinen, Slice of Life"
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School"
4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen"
4070,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy
13169,Buta,"Adventure, Comedy, Fantasy, Historical"
69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi"
31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy"
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen"
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural"
21575,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi"
1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha"
5600,Little El Cid no Bouken,"Adventure, Historical, Kids"
1428,Lupin III: Secret File,"Adventure, Comedy, Shounen"
3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi"
4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo"
6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical"
6130,Marie &amp; Gali,Comedy
3619,Nanako SOS,"Comedy, Parody, Romance, Super Power"
2085,NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen"
2052,Nozomi Witches,"Romance, Sports"
4459,Ojarumaru,"Adventure, Comedy, Fantasy"
3065,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy"
30679,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy"
24763,Robot Girls Z Specials,"Comedy, Mecha, Parody"
2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural"
15119,Senran Kagura,"Action, Comedy, Ecchi, School"
28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural"
16415,Sousei no Aquarion Special,"Comedy, Mecha"
1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi"
8026,Super Street Fighter IV,"Action, Adventure, Shounen"
6397,Tentou Mushi no Uta,"Drama, Slice of Life"
2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports"
12361,Track City,"Action, Cars"
1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space"
20965,Wonder Garden,Fantasy
3011,Yotsunoha,"Romance, School"
1346,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller"
15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life"
32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi"
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen"
9121,Heroman Specials,"Action, Sci-Fi, Shounen"
825,King of Fighters: Another Day,"Adventure, Drama, Shounen"
3061,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi"
15093,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy"
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space"
3482,Madonna,"Comedy, School, Sports"
3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen"
3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy"
8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life"
7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural"
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure
31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids"
23309,Rail Wars!,"Action, Ecchi, Police"
5223,Robotan (1986),"Comedy, Kids"
8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy"
1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space"
32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life"
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi"
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power"
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life"
30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural"
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space"
3704,Zenryoku Usagi,"Comedy, Kids"
8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural"
31883,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports"
32670,Battle Spirits: Double Drive,"Action, Kids"
31683,Danchigai Special,"Comedy, Slice of Life"
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen"
1314,DT Eightron,"Action, Sci-Fi, Shounen"
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports"
5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen"
5900,Jean Valjean Monogatari,Drama
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy
1883,Kappa no Kaikata,Comedy
9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural"
887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space"
9990,Midori-ko,"Dementia, Drama"
864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space"
10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy"
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo"
2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids"
1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space"
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance"
3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen"
6303,Perman,"Adventure, Comedy"
610,Popotan,"Comedy, Drama, Ecchi, Supernatural"
3474,Push,Parody
6674,Reporter Blues,"Comedy, Mystery"
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural"
1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space"
16099,Sword Art Online: Sword Art Offline,Comedy
3472,Tenrankai no E,Comedy
51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural"
10306,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy
4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi"
2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports"
4044,Youkai Ningen Bem,Horror
6075,Ai no Wakakusa Yama Monogatari,Comedy
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy
9163,Attack No.1 (1970),"Drama, Shoujo, Sports"
722,Baby☆Love,"Comedy, Romance"
8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller"
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi"
2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen"
13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi"
21495,Denpa Kyoushi,"Comedy, School, Shounen"
7718,Denshinbashira Elemi no Koi,Fantasy
28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller"
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School"
6413,Go! Go! Ackman,"Action, Comedy, Supernatural"
7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi"
13639,Hi no Youjin,"Historical, Slice of Life"
910,Himawari!,"Adventure, Comedy, Martial Arts"
12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi"
10028,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo"
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life"
362,Memories Off 2nd,"Drama, Romance"
363,Memories Off 3.5,"Drama, Romance"
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life"
10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural"
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids"
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody
31914,Shoujo-tachi wa Kouya wo Mezasu,School
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen"
17068,Transfer,"Action, Music"
28085,Wonder (Movie),Dementia
3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen"
6462,Amefuri Kozou,"Fantasy, Supernatural"
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller"
1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen"
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural"
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen"
33689,Dive to Blue,Music
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi"
10666,Fireball Special,"Comedy, Sci-Fi"
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi"
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life"
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural"
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi"
15847,Iron Man: Rise of Technovore,"Action, Mecha"
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School"
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School"
952,Magical Nyan Nyan Taruto,"Comedy, Magic"
1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power"
7171,Oni,"Demons, Historical, Supernatural"
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School"
2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen"
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space"
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi"
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space"
4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire"
32881,Tiger Mask W,"Action, Drama, Shounen, Sports"
4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi"
26443,Triage X,"Action, Adventure, Ecchi, Shounen"
6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power"
2018,Warau Hyouteki,"Horror, Mystery"
6861,Water Brain,"Dementia, Fantasy, Sci-Fi"
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids"
31319,12-sai. 2nd Season,"Romance, School, Shoujo"
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo"
4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids"
4563,Bakkyuu HIT! Crash Bedaman,Adventure
2822,Bamboo Bears,Comedy
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural"
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space"
29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life"
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural"
2697,Hi-Speed Jecy,"Action, Sci-Fi"
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power"
258,Hitsuji no Uta,"Drama, Horror, Vampire"
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life"
5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical"
3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama"
31804,Kuma Miko,"Comedy, Seinen, Slice of Life"
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen"
2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha"
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller"
3571,Mach GoGoGo (1997),"Adventure, Cars"
3881,Majokko Tickle,"Comedy, Magic, Shoujo"
2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids"
614,Okusama wa Mahou Shoujo,"Magic, Romance"
34252,STAR BEAT!: Hoshi no Kodou,Music
13563,The Four Seasons,Slice of Life
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen"
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids"
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi"
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi"
9526,Wolf Guy,"Action, Military, Sci-Fi"
2024,Yoshimune,"Comedy, Historical"
33056,Buddy Go!,"Comedy, Romance, Shoujo"
9591,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen"
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports"
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance"
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi"
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space"
4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi"
4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi"
5168,Hairy Tale,"Historical, Samurai"
3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo"
7017,K-On!: Ura-On!,Comedy
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports"
2260,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi"
4023,Kitty&#039;s Paradise,"Fantasy, Kids"
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School"
9691,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural"
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids"
4049,Mafukiden: Pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power"
349,Magical Canan,"Drama, Fantasy, Magic, Supernatural"
31845,Masou Gakuen HxH,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi"
19257,Meganebu!,"Comedy, School, Slice of Life"
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy"
5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids"
9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen"
9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic"
25257,Persona 4 the Animation: Mr. Experiment Shorts,Comedy
3819,Sasurai no Taiyou,"Drama, Music"
31540,Sekkou Boys,"Comedy, Music"
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School
21119,Sister Princess: Re Pure Character&#039;s,"Drama, Romance"
33668,Soushin Shoujo Matoi,"Magic, Supernatural"
3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural"
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power"
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai"
8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen"
6127,Toradora!: SOS!,Comedy
6234,True Tears Specials,"Comedy, Parody, School"
10405,Xi Avant,"Adventure, Sci-Fi"
12683,Yumeyume,Music
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic"
3914,1001 Nights,"Demons, Fantasy, Romance, Seinen"
14077,Blood-C: None-None Gekijou,"Comedy, Parody"
14237,Busou Shinki,"Action, Sci-Fi, Slice of Life"
33314,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Kids"
23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life"
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space"
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life"
3022,Haai Step Jun,"Action, Romance, School, Sci-Fi"
4513,Hakujaden,"Adventure, Fantasy, Historical, Romance"
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural"
4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo"
2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen"
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi"
32202,Kimi ni Maji Kyun!,"Magic, Music, Romance, School"
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports"
2162,Koutetsu Sangokushi,"Adventure, Historical, Shounen"
555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen"
1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural"
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy
8896,Natsufuku no Shoujo-tachi,"Drama, Historical"
28963,Nekota no Koto ga Kininatte Shikatanai.,"School, Shoujo"
18639,Rinne no Lagrange Season 2 Specials,Comedy
33192,Robot Town Sagami 2028,Drama
6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic"
1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen"
2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School"
8985,Yojouhan Shinwa Taikei Specials,Comedy
21861,Airy Me,"Dementia, Drama, Horror, Music"
